Percent_families_BPL,Percent_over_5yrs_not_speak_english_well,Percent_HS_grad_25yrs_above,Percent_with_health_insurance,ZIP
13.7,1.1,33.1,90.4,43613
8.8,1.9,29.2,91.8,43614
17.6,1.9,29.9,87.4,43615
7.2,1.3,36.0,92.5,43616
5.1,2.5,18.2,97.0,43617
8.4,1.4,34.3,92.7,43619
37.5,2.2,25.7,85.8,43620
10.5,3.3,32.9,91.0,43623
17.0,0.7,41.8,89.5,43701
0.0,0.0,0.0,100.0,43711
5.8,0.4,49.6,93.0,43713
15.2,0.2,54.8,96.6,43716
9.1,0.9,54.4,94.0,43717
5.1,0.0,45.1,92.3,43718
10.4,0.0,50.3,89.3,43719
10.2,0.0,50.8,83.3,43720
0.0,0.0,47.6,100.0,43721
0.0,0.0,51.7,86.4,43722
24.2,0.0,50.5,88.4,43723
7.9,0.4,49.7,92.9,43724
18.6,1.0,39.7,91.4,43725
6.0,0.0,56.3,93.4,43727
12.3,2.3,31.4,90.7,45342
9.8,3.3,36.7,88.6,45344
14.0,0.0,51.9,92.3,45345
6.5,0.8,48.2,81.1,45346
12.3,0.5,48.1,89.1,45347
14.0,0.0,47.2,86.4,45348
1.1,0.0,40.1,92.2,45349
3.4,0.0,39.1,96.8,45350
0.0,0.0,51.1,93.8,45351
28.3,0.0,49.2,90.7,45352
0.0,0.0,54.0,91.6,45353
0.0,0.0,45.0,84.2,45354
16.3,0.5,39.9,89.2,45356
8.6,0.9,55.1,83.9,45358
5.0,0.0,51.9,87.1,45359
7.9,0.5,58.3,88.8,45360
13.3,0.0,56.3,89.9,45361
4.5,0.0,55.4,92.0,45362
1.9,0.4,47.2,97.2,45363
9.4,1.1,43.4,91.5,45365
11.1,0.0,42.1,91.1,45368
6.9,0.1,46.1,90.3,45369
3.3,0.0,29.4,94.3,45370
4.3,0.6,33.3,92.4,45371
6.6,0.0,45.4,91.8,45372
9.7,1.1,31.9,92.0,45373
7.1,0.7,30.9,92.4,45377
9.5,0.0,54.0,89.3,45378
4.3,0.1,47.3,95.2,45380
12.3,1.2,50.7,89.0,45381
9.1,0.0,44.4,84.0,45382
5.5,0.1,30.6,93.2,45383
0.0,0.9,8.1,93.7,45384
13.8,0.7,34.4,91.3,45385
7.2,0.0,13.6,92.4,45387
0.0,0.2,62.0,90.1,45388
9.8,1.5,53.4,86.5,45389
18.4,3.8,50.3,91.0,45390
38.2,1.4,27.3,85.2,45402
39.1,8.0,29.3,77.1,45403
32.0,6.6,37.8,83.8,45404
33.4,2.6,27.6,83.9,45405
26.2,0.7,31.8,85.0,45406
5.7,2.9,16.7,95.3,45409
27.9,4.0,32.1,82.0,45410
16.7,0.3,32.5,86.5,45414
7.5,1.1,25.8,92.1,45415
22.0,1.5,31.2,90.9,45416
37.1,0.8,35.1,87.4,45417
10.1,0.0,32.0,86.8,45418
3.8,1.6,15.1,92.0,45419
15.1,1.8,33.0,88.4,45420
9.9,2.2,26.9,90.2,45424
23.0,0.3,32.9,88.6,45426
-666666666.0,10.8,24.3,63.0,45428
5.5,1.9,21.0,91.2,45429
1.8,2.8,19.2,95.1,45430
7.5,5.2,25.0,92.7,45431
6.9,1.6,31.7,91.4,45432
1.2,0.4,6.8,91.7,45433
3.3,3.1,15.4,97.1,45434
19.5,2.4,33.8,89.2,45439
6.1,2.8,22.9,94.0,45440
14.8,3.2,34.8,89.3,45449
3.8,2.6,13.7,95.7,45458
3.0,2.6,17.9,94.5,45459
4.0,0.4,35.1,92.6,45502
10.8,0.8,34.6,93.0,45503
12.2,0.8,30.6,91.9,45504
28.7,1.7,42.3,86.4,45505
24.3,1.2,37.5,87.9,45506
14.9,1.1,40.6,90.3,45601
14.7,2.0,49.5,78.9,45612
20.5,0.5,42.6,84.8,45613
12.4,0.7,44.6,91.6,45614
29.7,0.0,47.6,86.5,45616
0.0,0.0,69.2,80.2,45617
0.0,0.0,71.4,80.0,45618
19.1,0.1,37.0,87.4,45619
21.5,0.2,43.6,88.7,45620
25.2,0.0,33.2,95.4,45621
12.7,0.8,41.6,87.7,37058
12.8,0.0,49.3,93.7,37059
8.6,0.0,38.4,91.9,37060
14.2,0.4,47.8,87.9,37061
6.5,1.6,30.8,88.8,37062
7.9,2.2,19.1,91.9,37064
9.2,2.8,29.6,89.0,37066
1.6,3.4,14.0,95.4,37067
2.2,0.4,9.0,95.5,37069
8.5,2.5,33.0,87.5,37072
6.2,0.7,40.1,90.2,37073
14.3,0.6,43.5,86.0,37074
5.1,2.5,28.7,90.7,37075
9.5,3.3,27.8,88.4,37076
2.5,0.0,52.4,78.0,37078
9.4,0.7,33.8,92.7,37079
8.9,0.2,37.4,90.7,37080
7.6,0.4,28.4,87.1,37082
9.5,2.8,42.8,88.8,37083
11.3,1.0,40.3,94.9,37085
8.2,8.1,39.3,80.4,37086
11.2,2.1,36.4,88.2,37087
9.3,1.1,37.1,88.2,37090
13.2,3.2,42.6,85.1,37091
8.8,0.0,41.6,85.4,37095
19.3,0.3,40.9,84.1,37096
19.2,1.4,42.5,76.2,37097
13.6,0.7,46.7,84.8,37098
11.5,0.6,35.0,88.0,37101
18.0,3.9,43.2,85.0,37110
17.5,10.3,34.9,79.8,37115
8.2,0.0,16.7,88.2,37118
4.4,1.9,26.3,92.5,37122
5.7,3.1,28.0,90.1,37127
3.9,2.4,24.6,89.8,37128
7.1,2.1,27.0,91.8,37129
13.8,3.9,25.2,84.9,37130
-666666666.0,2.8,15.2,89.3,37132
8.5,0.3,51.8,89.2,37134
2.5,2.9,15.1,97.5,37135
14.1,0.0,38.3,81.8,37137
8.6,3.0,28.8,88.3,37138
0.0,3.0,51.8,100.0,37140
5.3,0.1,40.7,94.4,37141
12.5,0.0,46.7,86.6,37142
14.6,0.4,34.0,85.6,37143
8.3,0.1,47.2,89.1,37144
15.4,0.0,45.0,91.6,37145
4.6,0.3,32.2,94.2,37146
9.0,0.8,39.4,87.4,37148
14.3,0.0,37.9,92.3,37149
26.4,1.1,46.4,83.6,37150
10.8,0.0,42.1,85.5,37151
2.1,1.6,33.2,88.2,37153
14.9,8.2,40.0,84.4,37160
28.6,0.0,34.7,91.5,37165
18.6,3.9,42.1,83.4,37166
10.2,4.3,33.3,87.7,37167
7.8,0.0,61.2,96.5,37171
13.2,5.2,40.2,85.0,37172
3.7,0.9,23.8,96.1,37174
25.4,0.0,48.0,91.3,37175
11.8,0.7,43.3,91.1,37178
1.5,0.4,19.4,93.8,37179
4.2,1.9,47.4,85.4,37180
14.1,0.0,39.6,85.0,37181
12.3,2.8,48.6,83.0,37183
21.0,1.5,44.4,84.8,37184
10.5,0.5,44.9,89.0,37185
15.2,0.4,48.6,86.4,37186
10.9,0.2,46.5,88.9,37187
5.8,1.9,32.5,91.1,37188
11.2,2.4,35.1,81.3,37189
14.3,0.9,43.6,87.5,37190
3.8,0.8,38.9,87.3,37191
20.6,1.9,20.6,96.5,37201
27.1,3.2,23.4,88.3,37203
4.1,1.4,11.4,92.8,37204
3.9,1.4,8.2,96.7,37205
24.2,2.2,22.3,84.2,37206
26.8,4.6,30.9,81.6,37207
12.3,0.2,45.1,89.3,32094
4.9,0.3,28.4,87.7,32095
20.6,0.1,44.9,84.2,32096
6.7,0.8,39.8,85.2,32097
14.3,4.4,34.1,65.7,32102
14.7,2.3,46.1,73.3,32110
27.3,14.0,35.9,73.0,32112
20.1,1.5,45.3,79.1,32113
30.3,2.7,34.9,77.8,32114
23.6,2.6,39.2,77.6,32117
9.8,2.1,29.8,82.5,32118
11.5,3.3,34.6,82.6,32119
10.9,5.8,36.3,81.6,32124
7.8,1.2,31.9,86.5,32127
7.0,1.6,23.7,90.9,32128
11.3,2.4,34.9,84.0,32129
13.7,5.2,28.9,78.6,32130
12.3,2.8,35.8,80.5,32131
5.6,0.3,36.3,81.6,32132
37.3,0.0,37.2,83.1,32133
18.2,2.6,44.7,77.8,32134
1.9,1.5,32.0,85.1,32136
9.3,8.1,31.2,87.6,32137
28.2,0.0,41.9,72.1,32139
10.6,11.9,38.4,81.8,32140
8.2,1.0,40.3,86.7,32141
16.1,0.4,37.1,77.6,32145
54.2,0.0,32.0,75.7,32147
27.8,4.8,40.3,80.5,32148
0.0,31.1,54.5,41.3,32157
6.9,2.3,35.7,90.6,32159
2.4,1.0,26.1,97.9,32162
9.8,7.4,36.5,84.6,32164
11.3,2.1,36.2,81.5,32168
8.0,1.8,20.1,90.7,32169
8.2,3.5,29.5,85.4,32174
9.8,2.3,29.2,84.3,32176
25.2,1.3,40.9,80.3,32177
22.2,0.5,44.7,74.8,32179
22.2,20.7,27.7,74.0,32180
12.8,2.1,43.8,78.4,32181
21.9,0.0,36.7,77.6,32187
19.7,2.3,46.4,82.5,32189
25.1,26.7,50.2,55.3,32190
13.4,0.0,35.0,82.8,32193
2.6,7.5,45.4,78.4,32195
24.6,3.5,28.9,66.0,32202
20.8,1.5,23.8,88.6,32204
20.0,1.8,27.8,83.3,32205
35.2,0.9,36.8,79.0,32206
16.6,10.9,25.2,81.3,32207
18.7,1.2,41.8,81.2,32208
38.9,0.5,42.5,85.2,32209
18.8,4.7,30.7,82.9,32210
18.9,4.3,35.0,80.1,32211
17.6,3.5,45.9,94.8,32212
16.1,8.5,29.7,83.3,32216
10.6,13.1,20.7,83.0,32217
13.7,3.1,32.8,86.4,32218
14.0,1.2,30.1,82.5,32219
8.7,1.0,46.2,87.3,32220
12.6,5.9,35.1,85.0,32221
6.8,5.2,26.7,88.0,32222
3.8,5.4,22.4,89.7,32223
5.7,3.6,17.9,90.8,32224
5.8,5.2,27.2,88.5,32225
8.4,2.3,29.5,88.5,32226
11.4,1.3,38.7,98.6,32227
-666666666.0,1.9,64.4,-666666666.0,32228
8.7,3.2,27.3,84.3,32233
7.7,0.5,43.8,82.1,32234
16.2,6.3,30.1,84.2,32244
11.3,10.9,27.1,80.5,32246
6.4,2.0,21.2,88.9,32250
31.4,2.8,41.4,83.0,32254
7.5,9.0,16.3,87.9,32256
8.2,8.5,25.5,84.2,32257
1.0,4.0,15.5,90.1,32258
4.9,3.5,15.8,95.0,32259
3.3,0.5,18.2,92.2,32266
13.8,3.9,32.3,88.0,32277
15.4,3.9,43.6,84.7,43728
22.0,0.0,48.7,91.2,43730
12.7,0.3,51.4,87.1,43731
9.0,0.0,53.5,90.7,43732
0.0,0.0,76.5,44.4,43733
13.8,0.0,49.2,89.9,43734
19.2,0.0,46.1,62.8,43735
31.6,0.0,28.9,92.4,43736
2.9,0.0,55.9,92.9,43738
4.0,0.0,37.6,93.2,43739
49.1,0.4,54.1,92.8,43740
9.3,0.0,42.2,94.6,43746
14.8,0.0,49.9,66.5,43747
29.0,1.1,38.6,87.6,43748
10.0,0.3,43.9,86.2,43749
37.5,0.0,47.5,100.0,43750
11.5,0.0,48.2,92.7,43754
13.1,0.2,39.3,92.4,43755
15.9,0.5,44.5,87.7,43756
21.7,0.1,46.7,89.8,43758
0.0,1.6,64.7,98.4,43759
12.4,0.0,40.9,90.2,43760
0.0,0.0,50.0,100.0,43761
10.3,1.5,38.4,88.3,43762
11.7,0.1,46.2,90.2,43764
25.8,0.2,45.4,89.8,43766
5.3,0.0,38.5,93.4,43767
12.1,0.0,66.5,85.8,43768
13.6,0.2,49.6,88.7,43771
9.8,0.2,46.1,87.1,43772
7.8,6.6,48.6,75.6,43773
23.1,0.0,53.3,86.2,43777
5.1,6.4,43.0,89.0,43778
8.8,0.0,71.4,89.6,43779
8.6,0.8,45.4,92.8,43780
28.5,0.0,43.0,84.3,43782
10.6,0.0,42.2,93.4,43783
27.3,0.0,57.7,93.3,43786
20.8,0.8,51.2,78.8,43787
19.0,7.4,54.6,63.5,43788
15.4,0.8,48.4,90.5,43793
11.7,0.0,44.7,97.4,43802
13.0,31.6,25.5,49.9,43804
0.0,0.0,78.0,80.4,43805
11.4,0.0,67.1,93.0,43811
12.7,0.4,51.5,89.0,43812
8.8,0.1,51.5,92.8,43821
5.5,3.9,47.1,82.4,43822
9.6,17.7,44.0,59.8,43824
5.0,0.0,39.9,90.6,43830
9.8,2.4,46.1,86.0,43832
0.0,0.0,54.1,91.1,43836
8.9,0.0,59.6,93.7,43837
0.9,0.0,51.9,73.7,43840
0.0,0.0,27.1,87.1,43842
9.4,7.6,40.3,67.6,43843
9.9,0.7,52.1,90.8,43844
9.2,0.0,45.7,93.2,43845
6.3,0.7,48.2,83.4,43901
0.0,0.0,0.0,100.0,43902
5.7,1.1,49.3,80.8,43903
0.0,0.0,24.3,95.1,43905
15.9,0.1,43.3,87.3,43906
12.4,0.5,46.0,91.3,43907
11.2,6.6,51.1,85.3,43908
2.0,0.9,38.6,92.6,43910
17.1,0.3,48.4,89.4,43912
14.8,0.0,54.1,89.8,43913
0.0,0.0,22.0,100.0,43914
3.1,1.3,51.3,89.6,43915
8.1,0.0,46.1,93.8,43917
14.5,0.2,44.0,88.6,43920
44.0,0.0,42.3,97.0,43925
26.5,0.0,62.0,86.2,43926
0.0,0.0,77.0,91.5,43927
0.0,0.0,52.4,100.0,43928
2.3,0.0,50.8,95.3,43930
10.1,0.0,66.3,80.0,43931
8.2,0.6,52.7,86.8,43932
7.9,0.0,54.9,89.9,43933
0.0,0.0,32.2,80.9,43934
35.4,29.4,33.7,67.3,33127
30.6,61.5,32.1,60.5,33128
1.5,25.0,15.1,83.0,33129
32.9,55.6,29.3,59.3,33130
8.9,14.2,8.6,89.5,33131
10.4,21.3,13.5,84.2,33132
12.5,21.2,18.4,77.7,33133
7.2,32.1,21.1,82.4,33134
25.6,60.2,36.0,66.7,33135
37.3,20.9,30.5,69.0,33136
14.4,25.5,22.9,73.1,33137
21.3,25.3,21.4,73.9,33138
12.7,30.7,17.0,73.7,33139
7.2,22.1,15.9,84.6,33140
17.0,39.1,26.3,67.1,33141
34.5,36.5,39.7,63.6,33142
5.3,18.2,15.9,86.8,33143
19.7,52.9,28.8,73.0,33144
12.9,42.7,28.6,69.0,33145
2.2,10.3,8.8,93.9,33146
31.1,25.7,40.8,71.0,33147
5.1,13.7,7.8,94.0,33149
34.8,25.5,33.5,68.8,33150
9.0,16.5,13.8,87.1,33154
8.2,32.4,25.6,83.4,33155
5.1,17.4,12.7,90.4,33156
13.1,20.8,26.9,81.0,33157
1.4,5.3,8.2,93.4,33158
9.7,31.6,18.8,84.9,33160
28.8,35.1,29.2,64.0,33161
20.2,32.1,30.8,63.9,33162
14.3,47.0,34.3,76.4,33165
11.1,34.5,30.6,75.7,33166
18.9,23.3,37.1,70.2,33167
19.7,32.6,31.1,65.9,33168
17.3,15.2,33.7,72.4,33169
21.4,22.4,42.8,75.6,33170
14.6,44.6,30.0,68.5,33172
8.0,32.9,21.8,83.7,33173
15.7,45.8,28.9,76.0,33174
11.4,41.2,34.9,75.8,33175
8.2,20.5,22.1,85.0,33176
12.2,36.4,32.9,73.3,33177
12.4,28.4,18.2,80.3,33178
14.2,21.1,24.2,74.2,33179
9.1,20.1,17.9,86.7,33180
12.1,22.1,24.5,74.2,33181
12.0,28.2,32.0,76.7,33182
11.2,46.4,27.6,77.5,33183
13.3,43.4,25.3,78.8,33184
6.8,29.0,21.4,81.6,33185
8.2,29.4,23.7,81.4,33186
4.5,28.8,28.3,81.0,33187
14.7,22.1,30.8,79.6,33189
12.1,20.7,23.1,73.1,33190
13.3,35.7,28.0,70.8,33193
1.0,27.3,22.6,86.5,33194
9.7,33.5,22.3,79.0,33196
3.8,4.2,11.0,90.3,33301
13.9,10.5,20.5,76.1,33304
4.9,3.5,21.9,89.1,33305
2.8,3.6,19.5,95.3,33306
3.9,5.2,21.2,88.5,33308
18.7,19.3,29.1,74.3,33309
25.7,11.8,37.8,75.9,33311
18.4,17.3,30.4,74.0,33312
22.4,12.9,36.8,70.3,33313
16.6,17.0,35.5,73.3,33314
13.8,11.5,23.2,77.7,33315
6.2,7.9,20.5,86.3,33316
10.6,15.9,25.0,76.9,33317
12.8,15.0,31.5,78.2,33319
8.7,14.1,32.2,84.2,33321
8.2,15.4,27.9,86.3,33322
4.8,9.8,26.6,86.7,33323
7.7,10.7,21.0,85.1,33324
6.5,13.4,26.6,83.3,33325
6.0,17.8,16.3,84.3,33326
8.3,22.4,8.7,89.6,33327
4.0,8.1,23.0,90.2,33328
4.1,7.8,18.0,92.7,33330
36.5,1.5,29.2,85.0,37208
15.6,8.3,23.3,81.0,37209
33.5,11.3,31.3,77.6,37210
18.7,20.0,25.9,77.7,37211
11.0,2.4,9.7,95.0,37212
-666666666.0,0.0,38.6,60.4,37213
7.4,3.3,26.1,89.6,37214
1.5,0.4,7.0,95.5,37215
13.5,5.2,29.2,81.4,37216
13.8,19.5,27.0,75.3,37217
21.6,1.4,29.1,88.8,37218
0.0,0.5,7.6,78.1,37219
0.6,0.4,15.8,95.9,37220
3.6,3.0,14.5,93.5,37221
31.8,3.3,19.3,88.4,37228
-666666666.0,0.6,0.0,96.7,37240
-666666666.0,-666666666.0,-666666666.0,-666666666.0,37243
-666666666.0,-666666666.0,-666666666.0,-666666666.0,37246
22.8,0.0,49.3,81.4,37301
4.7,0.5,26.6,92.5,37302
17.2,2.3,41.4,86.6,37303
28.8,0.0,38.1,73.4,37305
18.5,0.9,51.8,91.6,37306
8.3,0.4,42.3,93.6,37307
4.1,0.0,37.1,84.0,37308
10.8,0.1,40.3,90.5,37309
10.3,0.3,45.1,92.6,37310
27.4,5.2,33.0,81.2,37311
10.9,4.4,26.2,87.2,37312
16.1,0.9,38.8,75.8,37313
-666666666.0,3.2,0.0,93.5,37315
22.3,0.4,43.5,83.1,37317
19.4,2.6,34.0,88.7,37318
22.1,2.3,36.6,88.9,37321
13.1,0.0,43.4,87.3,37322
11.8,2.1,37.1,88.6,37323
17.6,4.7,46.5,87.3,37324
10.1,2.4,44.3,78.8,37325
26.1,0.5,35.2,88.7,37326
14.2,0.7,40.2,89.8,37327
13.1,0.0,50.3,83.1,37328
15.0,0.0,40.6,89.3,37329
7.9,0.2,41.1,88.1,37330
17.7,0.9,42.7,88.3,37331
10.8,0.0,47.5,83.7,37332
42.4,2.6,32.6,81.1,37333
15.0,1.0,40.7,88.4,37334
9.3,0.0,45.7,87.5,37335
12.7,0.0,38.4,85.3,37336
7.2,0.0,35.6,77.2,37337
22.0,0.8,45.6,85.5,37338
26.6,0.2,44.7,81.9,37339
0.0,0.0,28.0,87.6,37340
5.7,1.6,34.0,93.2,37341
10.0,0.4,40.1,90.4,37342
5.6,1.5,26.4,90.3,37343
9.4,8.1,38.6,84.8,37345
12.1,0.3,38.0,89.1,37347
6.2,0.0,45.4,80.9,37348
2.3,0.5,5.1,98.5,37350
0.0,0.0,50.9,63.8,37351
8.7,0.0,37.5,91.7,37352
12.1,2.0,24.6,86.9,37353
16.4,0.5,41.4,85.4,37354
13.7,2.6,40.9,85.7,37355
18.3,0.0,42.7,79.0,37356
17.0,1.9,41.2,88.9,37357
16.9,0.0,39.6,85.2,37359
0.2,0.0,31.7,94.4,37360
8.3,1.2,47.8,91.6,37361
14.8,0.3,44.4,84.0,37362
6.4,3.7,21.5,92.4,37363
26.5,0.0,52.4,86.2,37365
14.8,0.0,55.0,89.0,37366
15.4,1.0,44.1,84.0,37367
11.3,0.0,29.5,86.3,37369
3.2,0.0,45.2,84.4,37370
10.4,0.0,50.7,89.9,37373
17.8,0.0,33.5,79.9,37374
15.6,0.1,25.7,89.4,37375
13.1,0.0,42.0,92.9,37376
17.8,2.3,17.3,83.4,32301
11.1,1.4,19.3,87.2,32303
33.4,3.0,21.8,86.2,32304
20.9,2.3,34.4,82.0,32305
9.7,4.2,15.0,89.3,32308
3.0,0.8,15.1,94.1,32309
23.2,3.7,33.8,80.9,32310
4.2,3.9,19.2,92.8,32311
3.1,2.3,12.6,93.5,32312
1.6,2.6,13.2,94.9,32317
10.5,1.8,35.3,82.6,32320
17.6,5.4,43.1,75.3,32321
16.6,5.3,39.8,83.7,32322
69.2,0.0,43.1,66.4,32323
23.9,1.5,31.3,72.4,32324
12.5,1.3,39.0,89.2,32327
17.9,0.6,27.7,75.2,32328
26.7,23.5,34.1,84.7,32330
19.7,1.0,38.9,83.0,32331
24.0,5.1,44.3,88.8,32332
13.6,0.4,30.6,85.6,32333
6.5,0.0,44.6,84.4,32334
9.4,0.0,30.6,89.8,32336
18.9,1.8,40.3,80.0,32340
12.8,3.3,31.3,86.4,32343
14.6,1.6,33.0,88.7,32344
3.8,0.0,41.4,61.8,32346
12.8,1.1,40.1,85.5,32347
10.5,3.3,39.6,86.7,32348
20.7,0.8,38.4,85.6,32350
24.6,7.2,37.4,79.8,32351
18.5,3.3,34.7,84.5,32352
4.1,0.0,38.2,83.1,32355
0.0,0.0,64.7,71.6,32356
11.2,0.1,41.7,85.5,32358
4.8,1.1,30.1,81.6,32359
12.7,0.0,13.8,100.0,32361
-666666666.0,-666666666.0,-666666666.0,-666666666.0,32399
17.4,3.0,32.4,77.8,32401
6.9,1.7,14.0,97.7,32403
10.1,1.8,33.3,83.1,32404
15.0,3.6,32.3,84.8,32405
8.0,3.3,27.7,79.8,32407
6.3,0.6,24.4,79.9,32408
8.1,2.6,35.2,90.0,32409
5.4,2.2,22.9,88.0,32410
6.8,3.9,27.1,81.4,32413
20.7,1.1,43.7,81.8,32420
13.3,0.4,39.6,80.5,32421
14.5,0.0,33.2,92.5,32423
20.0,5.0,35.6,77.2,32424
14.4,0.9,37.5,81.4,32425
19.9,0.1,36.9,74.9,32426
20.4,1.3,37.8,84.7,32427
18.3,2.5,40.1,88.3,32428
10.9,0.0,37.1,81.2,32430
19.8,0.7,47.6,81.5,32431
0.0,0.0,0.0,100.0,32432
21.3,3.7,38.2,75.9,32433
12.3,3.4,39.7,80.6,32435
11.0,0.0,54.8,84.7,32437
22.1,0.1,42.0,89.6,32438
8.4,3.4,28.1,87.2,32439
16.7,3.1,36.2,84.3,32440
9.9,0.3,36.0,87.0,32442
20.3,1.6,29.6,86.5,32443
6.2,1.1,25.1,88.5,32444
18.4,3.6,37.0,81.8,32445
14.2,3.5,32.1,92.1,32446
-666666666.0,0.0,-666666666.0,-666666666.0,32447
22.3,2.7,39.5,87.7,32448
0.0,0.0,43.7,78.1,32449
26.4,0.6,32.8,80.7,32455
9.8,0.9,32.3,84.5,32456
1.6,5.6,18.4,80.1,32459
14.4,4.3,36.4,87.9,32460
0.0,0.0,0.0,100.0,32461
13.0,0.3,40.6,80.1,32462
40.5,0.0,48.0,84.0,32463
28.3,0.0,41.5,73.7,32464
10.4,1.6,36.2,79.0,32465
12.8,0.3,42.5,90.0,43935
11.9,1.0,49.7,86.7,43938
17.2,0.0,42.8,95.6,43939
18.1,0.0,40.5,97.9,43940
10.3,0.0,54.9,96.8,43942
11.4,0.0,52.3,92.2,43943
1.4,0.4,45.0,86.2,43944
16.6,0.5,57.2,87.9,43945
15.4,0.0,57.2,92.7,43946
6.9,0.7,43.7,88.3,43947
9.7,0.0,46.8,96.8,43948
3.5,0.6,35.0,92.3,43950
0.0,0.0,45.1,100.0,43951
19.9,1.0,37.6,90.1,43952
11.2,0.5,36.0,93.8,43953
20.5,0.0,59.0,93.1,43961
0.0,0.0,61.8,94.1,43962
15.6,0.0,34.3,91.8,43963
13.4,0.2,44.8,89.3,43964
-666666666.0,-666666666.0,-666666666.0,-666666666.0,43967
15.2,0.3,49.2,92.7,43968
0.0,0.0,100.0,100.0,43970
10.3,0.0,50.1,90.6,43971
0.0,0.0,45.3,94.0,43972
10.9,2.6,45.1,84.0,43973
0.0,0.0,33.3,96.7,43974
10.2,0.1,49.6,95.2,43976
10.6,0.0,42.3,86.2,43977
34.6,0.0,50.4,88.0,43983
21.1,0.0,45.6,100.0,43985
20.3,0.7,50.7,84.0,43986
11.5,1.7,48.1,88.2,43988
7.2,0.9,34.5,94.9,44001
20.5,2.1,43.8,89.2,44003
19.5,1.4,44.6,89.1,44004
10.7,0.8,48.9,95.3,44010
3.3,1.8,21.2,96.5,44011
1.5,1.7,18.9,96.8,44012
5.8,1.6,26.5,93.4,44017
6.3,6.1,37.1,76.3,44021
1.8,1.6,9.2,96.9,44022
2.3,1.6,19.0,96.1,44023
4.9,1.2,29.4,95.1,44024
3.0,0.9,28.6,96.5,44026
5.9,1.5,40.3,92.8,44028
14.7,0.8,48.2,88.4,44030
8.8,1.3,46.5,93.9,44032
16.5,1.3,36.0,90.1,44035
4.0,2.1,30.2,94.3,44039
4.6,3.2,12.5,92.8,44040
8.7,2.1,43.0,89.5,44041
3.1,1.2,37.9,92.2,44044
10.0,0.0,42.3,91.5,44045
2.7,15.0,41.1,80.9,44046
6.0,0.7,44.4,89.1,44047
14.3,1.2,47.0,95.8,44048
14.5,1.0,39.1,92.2,44049
5.4,0.5,37.2,92.4,44050
26.0,5.1,36.8,86.3,44052
12.0,4.4,36.0,90.8,44053
7.5,1.6,35.0,90.9,44054
24.1,10.5,38.6,87.9,44055
1.8,1.6,28.7,96.7,44056
4.4,0.4,38.3,91.4,44057
4.7,1.6,30.8,94.0,44060
10.9,19.7,29.2,57.9,44062
2.2,1.0,35.4,93.4,44064
8.7,2.0,42.5,93.1,44065
4.0,2.0,29.6,93.9,44067
5.6,4.3,29.7,91.9,44070
4.4,0.5,15.6,97.2,44072
8.1,2.6,28.9,93.4,44074
15.8,7.9,38.8,79.4,44076
9.2,4.7,34.9,90.0,44077
0.0,0.0,0.0,100.0,44080
4.2,2.3,40.9,92.1,44081
19.5,6.3,49.3,59.6,44082
5.7,0.3,45.6,90.3,44084
8.6,0.6,43.2,86.6,44085
11.5,0.7,41.8,89.0,44086
6.1,2.9,28.0,95.8,44087
2.0,13.6,17.3,92.2,33331
3.7,11.7,12.0,93.1,33332
15.4,16.4,27.2,74.5,33334
8.3,16.1,29.7,78.0,33351
13.8,11.7,24.2,82.2,33401
22.0,14.9,29.0,74.1,33403
19.2,4.6,33.7,82.8,33404
22.0,36.9,25.6,70.6,33405
16.4,21.5,32.8,74.1,33406
24.6,15.2,27.8,74.4,33407
2.7,3.1,21.5,91.9,33408
17.6,23.6,28.5,70.9,33409
6.9,7.8,22.3,84.7,33410
6.8,8.5,28.2,87.5,33411
3.3,4.3,25.0,92.7,33412
9.6,17.6,31.7,75.2,33413
7.1,7.9,20.1,87.5,33414
19.3,25.0,34.0,69.2,33415
19.6,16.7,33.5,75.4,33417
3.1,4.7,19.2,91.0,33418
6.9,13.3,25.9,84.3,33426
8.4,13.2,27.8,80.1,33428
29.4,25.2,32.4,75.8,33430
6.0,5.8,20.5,86.9,33431
6.5,7.5,18.3,84.8,33432
6.4,8.0,19.9,87.9,33433
5.0,5.8,19.6,92.3,33434
18.2,18.6,29.5,76.1,33435
10.3,15.8,27.2,81.9,33436
6.0,7.7,24.0,92.2,33437
15.4,2.8,78.5,92.8,33438
24.2,22.4,32.3,67.3,33440
15.5,13.7,32.1,77.5,33441
11.3,11.2,32.2,85.0,33442
19.6,14.3,25.0,76.0,33444
8.2,11.0,24.1,84.2,33445
4.4,4.8,27.0,93.1,33446
5.3,4.3,18.0,91.2,33449
7.3,4.5,26.9,87.9,33455
7.4,9.4,21.7,86.1,33458
24.1,29.5,25.8,63.4,33460
24.0,31.5,30.3,66.3,33461
15.1,16.2,29.5,76.1,33462
15.0,24.0,28.5,71.4,33463
5.4,7.4,25.8,90.1,33467
2.4,3.1,23.2,90.6,33469
6.0,5.4,32.9,85.5,33470
16.7,10.9,46.7,73.4,33471
3.3,6.5,26.2,89.3,33472
0.0,6.9,16.8,97.0,33473
34.5,15.3,28.5,76.9,33476
3.8,1.0,20.6,92.5,33477
4.1,2.9,25.8,88.7,33478
4.8,4.2,12.1,96.0,33480
6.4,8.0,16.5,87.0,33483
7.9,10.8,30.2,89.9,33484
4.8,7.9,19.8,87.8,33486
5.4,6.1,16.9,91.2,33487
35.3,13.2,38.0,83.0,33493
